filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia416	DISEASE	162	174	rectorrhagia	
casos_clinicos_cardiologia416	DISEASE	181	255	transient cerebrovascular accident in the middle cerebral artery territory	
casos_clinicos_cardiologia416	DISEASE	1089	1091	AF	
casos_clinicos_cardiologia416	DISEASE	1127	1150	left anterior hemiblock	
casos_clinicos_cardiologia416	DISEASE	1152	1191	right bundle branch conduction disorder	
casos_clinicos_cardiologia416	DISEASE	1213	1228	acute ischaemia	
casos_clinicos_cardiologia416	DISEASE	1441	1453	coagulopathy	
casos_clinicos_cardiologia416	DISEASE	1491	1566	non-dilated left ventricle (LV) with severe hypertrophy of the basal septum	
casos_clinicos_cardiologia416	DISEASE	1724	1744	Mild aortic stenosis	
casos_clinicos_cardiologia416	DISEASE	1759	1773	valvulopathies	
casos_clinicos_cardiologia416	DISEASE	1778	1798	pericardial effusion	
casos_clinicos_cardiologia416	DISEASE	1816	1872	severe lesion in the ostium of the right coronary artery	
casos_clinicos_cardiologia416	DISEASE	1964	2001	Moderate lesion in the first diagonal	
casos_clinicos_cardiologia416	DISEASE	2377	2411	AF with rapid ventricular response	
casos_clinicos_cardiologia416	DISEASE	2559	2570	haemorrhage	
casos_clinicos_cardiologia416	DISEASE	2824	2857	thrombotic or haemorrhagic events	
casos_clinicos_cardiologia416	DISEASE	2905	2957	Acute non-ST-segment elevation myocardial infarction	
casos_clinicos_cardiologia416	DISEASE	2959	2965	NSTEMI	
casos_clinicos_cardiologia416	DISEASE	2968	2996	Critical lesion in ostial DC	
casos_clinicos_cardiologia416	DISEASE	3038	3040	AF	
casos_clinicos_cardiologia518	DISEASE	68	71	HBP	
casos_clinicos_cardiologia518	DISEASE	73	86	Dyslipidaemia	
casos_clinicos_cardiologia518	DISEASE	88	118	Paroxysmal atrial fibrillation	
casos_clinicos_cardiologia518	DISEASE	152	166	bladder tumour	
casos_clinicos_cardiologia518	DISEASE	296	314	sinus node disease	
casos_clinicos_cardiologia518	DISEASE	937	942	BRDHH	
casos_clinicos_cardiologia518	DISEASE	944	948	HBAS	
casos_clinicos_cardiologia518	DISEASE	1197	1213	pleural effusion	
casos_clinicos_cardiologia518	DISEASE	1399	1413	valvulopathies	
casos_clinicos_cardiologia518	DISEASE	1426	1446	pericardial effusion	
casos_clinicos_cardiologia518	DISEASE	1553	1628	Perforation of the apex of the right ventricle by the ventricular electrode	
casos_clinicos_cardiologia518	DISEASE	1729	1777	haematoma in the sinus of the cardiophrenic fat.	
casos_clinicos_cardiologia518	DISEASE	1790	1810	pericardial effusion	
casos_clinicos_cardiologia518	DISEASE	1835	1851	pleural effusion	
casos_clinicos_cardiologia518	DISEASE	1886	1897	haemothorax	
casos_clinicos_cardiologia518	DISEASE	1902	1914	pneumothorax	
casos_clinicos_cardiologia518	DISEASE	1931	1997	Partial passive atelectasis of LSI and complete atelectasis of LII	
casos_clinicos_cardiologia518	DISEASE	2326	2346	pericardial effusion	
casos_clinicos_cardiologia518	DISEASE	2413	2464	myocardial perforation by the ventricular electrode	
casos_clinicos_cardiologia518	DISEASE	2869	2880	haemothorax	
casos_clinicos_cardiologia518	DISEASE	2965	3021	Late myocardial perforation of RV apex by pacemaker lead	
casos_clinicos_cardiologia518	DISEASE	3067	3088	Secondary haemothorax	
casos_clinicos_cardiologia517	DISEASE	193	206	discoid lupus	
casos_clinicos_cardiologia517	DISEASE	239	256	aortic dissection	
casos_clinicos_cardiologia517	DISEASE	302	314	hypertension	
casos_clinicos_cardiologia517	DISEASE	524	593	aortic root at the level of the sinuses of Valsalva of 39 mm, dilated	
casos_clinicos_cardiologia517	DISEASE	761	786	growth of the aortic root	
casos_clinicos_cardiologia517	DISEASE	1469	1491	Aortic root dilatation	
casos_clinicos_cardiologia517	DISEASE	1883	1902	Dilated aortic root	
casos_clinicos_cardiologia517	DISEASE	1916	1936	pericardial effusion	
casos_clinicos_cardiologia517	DISEASE	3042	3082	aneurysm syndrome and family dissections	
casos_clinicos_cardiologia517	DISEASE	3730	3755	Ascending aortic aneurysm	
casos_clinicos_cardiologia517	DISEASE	3801	3818	aortic dissection	
casos_clinicos_cardiologia431	DISEASE	102	116	active smoking	
casos_clinicos_cardiologia431	DISEASE	132	145	dyslipidaemia	
casos_clinicos_cardiologia431	DISEASE	147	172	eosinophilic oesophagitis	
casos_clinicos_cardiologia431	DISEASE	224	275	Tarlov's cyst with compression of left sacral roots	
casos_clinicos_cardiologia431	DISEASE	295	318	ischaemic heart disease	
casos_clinicos_cardiologia431	DISEASE	388	397	ischaemia	
casos_clinicos_cardiologia431	DISEASE	493	516	coronary artery disease	
casos_clinicos_cardiologia431	DISEASE	546	597	severe right circumflex and coronary artery disease	
casos_clinicos_cardiologia431	DISEASE	732	742	bronchitis	
casos_clinicos_cardiologia431	DISEASE	1152	1196	ST-segment elevation acute coronary syndrome	
casos_clinicos_cardiologia431	DISEASE	1198	1203	STEMI	
casos_clinicos_cardiologia431	DISEASE	1564	1581	aortic dissection	
casos_clinicos_cardiologia431	DISEASE	1902	1911	skin rash	
casos_clinicos_cardiologia431	DISEASE	2105	2123	anaphylactic shock	
casos_clinicos_cardiologia431	DISEASE	2161	2176	Kounis syndrome	
casos_clinicos_cardiologia431	DISEASE	2178	2180	KS	
casos_clinicos_cardiologia431	DISEASE	2183	2197	coronary spasm	
casos_clinicos_cardiologia431	DISEASE	2216	2233	allergic reaction	
casos_clinicos_cardiologia431	DISEASE	2665	2685	deep vein thrombosis	
casos_clinicos_cardiologia431	DISEASE	3640	3663	Tricuspid insufficiency	
casos_clinicos_cardiologia431	DISEASE	3665	3667	TI	
casos_clinicos_cardiologia431	DISEASE	3820	3840	pericardial effusion	
casos_clinicos_cardiologia431	DISEASE	4034	4051	aortic dissection	
casos_clinicos_cardiologia431	DISEASE	4368	4383	hyperreactivity	
casos_clinicos_cardiologia431	DISEASE	4445	4472	acute myocardial infarction	
casos_clinicos_cardiologia431	DISEASE	4474	4477	AMI	
casos_clinicos_cardiologia431	DISEASE	4678	4696	Anaphylactic shock	
casos_clinicos_cardiologia431	DISEASE	4724	4739	Kounis syndrome	
casos_clinicos_cardiologia431	DISEASE	4741	4772	Chronic ischaemic heart disease	
casos_clinicos_cardiologia210	DISEASE	68	97	Steinert's myotonic dystrophy	
casos_clinicos_cardiologia210	DISEASE	160	171	OS type ASD	
casos_clinicos_cardiologia210	DISEASE	891	903	acropacities	
casos_clinicos_cardiologia210	DISEASE	1714	1730	pleural effusion	
casos_clinicos_cardiologia210	DISEASE	1860	1870	hypoxaemia	
casos_clinicos_cardiologia210	DISEASE	1873	1893	atrial septal defect	
casos_clinicos_cardiologia210	DISEASE	1938	1981	shunt at the level of the pericardial patch	
casos_clinicos_cardiologia210	DISEASE	2172	2186	valvulopathies	
casos_clinicos_cardiologia210	DISEASE	2323	2346	tricuspid insufficiency	
casos_clinicos_cardiologia210	DISEASE	2654	2679	pulmonary thromboembolism	
casos_clinicos_cardiologia210	DISEASE	2681	2684	PTE	
casos_clinicos_cardiologia210	DISEASE	2699	2721	pulmonary hypertension	
casos_clinicos_cardiologia210	DISEASE	2725	2743	pulmonary infarcts	
casos_clinicos_cardiologia210	DISEASE	2810	2841	pleural or pericardial effusion	
casos_clinicos_cardiologia210	DISEASE	2846	2858	bone lesions	
casos_clinicos_cardiologia210	DISEASE	3597	3612	right left shun	
casos_clinicos_cardiologia210	DISEASE	3747	3846	Abnormal systemic drainage is observed with drainage of the inferior vena cava into the left atrium	
casos_clinicos_cardiologia210	DISEASE	3955	3972	necrosis/fibrosis	
casos_clinicos_cardiologia210	DISEASE	3986	4058	anomalous systemic drainage with inferior vena cava draining into the LA	
casos_clinicos_cardiologia210	DISEASE	4093	4109	left right shunt	
casos_clinicos_cardiologia210	DISEASE	4207	4235	residual right-to-left shunt	
casos_clinicos_cardiologia210	DISEASE	4450	4472	pulmonary hypertension	
casos_clinicos_cardiologia210	DISEASE	4850	4919	anomalous drainage of the inferior vena cava (IVC) to the left atrium	
casos_clinicos_cardiologia210	DISEASE	4993	5015	anomalous IVC drainage	
casos_clinicos_cardiologia210	DISEASE	5064	5084	atrial septal defect	
casos_clinicos_cardiologia210	DISEASE	5086	5089	ASD	
casos_clinicos_cardiologia210	DISEASE	5221	5261	drainage of the IVC into the left atrium	
casos_clinicos_cardiologia210	DISEASE	5434	5497	Anomalous drainage of the inferior vena cava in the left atrium	
casos_clinicos_cardiologia210	DISEASE	5523	5543	atrial septal defect	
casos_clinicos_cardiologia158	DISEASE	139	153	drug allergies	
casos_clinicos_cardiologia158	DISEASE	155	162	Ex-ADVP	
casos_clinicos_cardiologia158	DISEASE	164	170	Smoker	
casos_clinicos_cardiologia158	DISEASE	172	189	HIV C-3 infection	
casos_clinicos_cardiologia158	DISEASE	300	323	Oesophageal candidiasis	
casos_clinicos_cardiologia158	DISEASE	325	345	Castlemann's disease	
casos_clinicos_cardiologia158	DISEASE	420	436	Kaposi's sarcoma	
casos_clinicos_cardiologia158	DISEASE	494	544	Bacteremic pneumonia due to Acinetobacter baumanii	
casos_clinicos_cardiologia158	DISEASE	564	583	Chronic hepatopathy	
casos_clinicos_cardiologia158	DISEASE	628	672	Sporadic use of inhaled cocaine and cannabis	
casos_clinicos_cardiologia158	DISEASE	677	695	injecting drug use	
casos_clinicos_cardiologia158	DISEASE	851	903	taking drugs (intravenous cocaine and smoked heroin)	
casos_clinicos_cardiologia158	DISEASE	1939	1951	hepatomegaly	
casos_clinicos_cardiologia158	DISEASE	1989	2009	trophic skin lesions	
casos_clinicos_cardiologia158	DISEASE	2259	2271	cardiomegaly	
casos_clinicos_cardiologia158	DISEASE	2454	2468	valvulopathies	
casos_clinicos_cardiologia158	DISEASE	2485	2497	endocarditis	
casos_clinicos_cardiologia158	DISEASE	2499	2526	Severe pericardial effusion	
casos_clinicos_cardiologia158	DISEASE	2565	2574	tamponade	
casos_clinicos_cardiologia158	DISEASE	2620	2647	severe pericardial effusion	
casos_clinicos_cardiologia158	DISEASE	2662	2671	tamponade	
casos_clinicos_cardiologia158	DISEASE	3092	3112	pericardial effusion	
casos_clinicos_cardiologia158	DISEASE	3524	3544	arterial hypotension	
casos_clinicos_cardiologia158	DISEASE	3572	3599	severe pericardial effusion	
casos_clinicos_cardiologia158	DISEASE	3800	3834	Pneumococcal purulent pericarditis	
casos_clinicos_cardiologia158	DISEASE	3852	3869	cardiac tamponade	
casos_clinicos_cardiologia308	DISEASE	86	109	Allergy to streptomycin	
casos_clinicos_cardiologia308	DISEASE	132	155	ischaemic heart disease	
casos_clinicos_cardiologia308	DISEASE	157	169	Toxic habits	
casos_clinicos_cardiologia308	DISEASE	171	177	smoker	
casos_clinicos_cardiologia308	DISEASE	240	259	Alcohol consumption	
casos_clinicos_cardiologia308	DISEASE	301	313	cannabis use	
casos_clinicos_cardiologia308	DISEASE	375	387	hypertension	
casos_clinicos_cardiologia308	DISEASE	389	391	HT	
casos_clinicos_cardiologia308	DISEASE	410	429	Mixed dyslipidaemia	
casos_clinicos_cardiologia308	DISEASE	499	555	acute myocardial infarction without ST-segment elevation	
casos_clinicos_cardiologia308	DISEASE	557	562	STEMI	
casos_clinicos_cardiologia308	DISEASE	629	725	severe three-vessel coronary artery disease (CAD) with acute obstruction of the cuneiform artery	
casos_clinicos_cardiologia308	DISEASE	674	677	CAD	
casos_clinicos_cardiologia308	DISEASE	839	895	right coronary artery (RCA) and anterior descending (AD)	
casos_clinicos_cardiologia308	DISEASE	1384	1398	valvulopathies	
casos_clinicos_cardiologia308	DISEASE	1759	1772	HIV infection	
casos_clinicos_cardiologia308	DISEASE	1845	1865	hepatic haemangiomas	
casos_clinicos_cardiologia308	DISEASE	1870	1887	hypovitaminosis D	
casos_clinicos_cardiologia308	DISEASE	3137	3158	hypertensive reaction	
casos_clinicos_cardiologia308	DISEASE	3419	3428	ischaemia	
casos_clinicos_cardiologia308	DISEASE	3597	3618	hypertensive reaction	
casos_clinicos_cardiologia308	DISEASE	4493	4524	left ventricle slightly dilated	
casos_clinicos_cardiologia308	DISEASE	4682	4718	mildly moderate mitral regurgitation	
casos_clinicos_cardiologia308	DISEASE	6151	6162	arrhythmias	
casos_clinicos_cardiologia308	DISEASE	6268	6280	rectorrhagia	
casos_clinicos_cardiologia308	DISEASE	6293	6305	anaemisation	
casos_clinicos_cardiologia308	DISEASE	6466	6507	mixed dyslipidaemia with elevated non-HDL	
casos_clinicos_cardiologia308	DISEASE	6512	6542	moderate hypertriglyceridaemia	
casos_clinicos_cardiologia308	DISEASE	8344	8404	Inferolateral non-ST-segment elevation myocardial infarction	
casos_clinicos_cardiologia308	DISEASE	8406	8412	NSTEMI	
casos_clinicos_cardiologia308	DISEASE	8428	8444	Three-vessel CAD	
casos_clinicos_cardiologia308	DISEASE	8596	8609	HIV infection	
casos_clinicos_cardiologia308	DISEASE	8762	8788	Severe mixed dyslipidaemia	
casos_clinicos_cardiologia308	DISEASE	8852	8864	Hypertension	
casos_clinicos_cardiologia308	DISEASE	8884	8890	Smoker	
casos_clinicos_cardiologia308	DISEASE	8920	8930	Overweight	
casos_clinicos_cardiologia308	DISEASE	8932	8956	Mild renal insufficiency	
casos_clinicos_cardiologia308	DISEASE	9013	9033	rheumatoid arthritis	
casos_clinicos_cardiologia193	DISEASE	84	108	type 2 diabetes mellitus	
casos_clinicos_cardiologia193	DISEASE	141	154	dyslipidaemia	
casos_clinicos_cardiologia193	DISEASE	159	166	obesity	
casos_clinicos_cardiologia193	DISEASE	169	173	COPD	
casos_clinicos_cardiologia193	DISEASE	175	197	chronic kidney disease	
casos_clinicos_cardiologia193	DISEASE	240	269	permanent atrial fibrillation	
casos_clinicos_cardiologia193	DISEASE	317	334	cardiogenic shock	
casos_clinicos_cardiologia193	DISEASE	421	443	dilated cardiomyopathy	
casos_clinicos_cardiologia193	DISEASE	476	520	severe left ventricular systolic dysfunction	
casos_clinicos_cardiologia193	DISEASE	727	749	severe aortic stenosis	
casos_clinicos_cardiologia193	DISEASE	754	820	double mitral lesion with moderate insufficiency and mild stenosis	
casos_clinicos_cardiologia193	DISEASE	867	896	calcification of the leaflets	
casos_clinicos_cardiologia193	DISEASE	1342	1362	mitral regurgitation	
casos_clinicos_cardiologia193	DISEASE	1662	1697	polymorphic ventricular tachycardia	
casos_clinicos_cardiologia193	DISEASE	2118	2140	infective endocarditis	
casos_clinicos_cardiologia193	DISEASE	2252	2262	vegetation	
casos_clinicos_cardiologia193	DISEASE	2552	2708	mitral valve had extensive degenerative changes, with severe calcification of the leaflets and subvalvular apparatus, and a severe central insufficiency jet	
casos_clinicos_cardiologia193	DISEASE	2938	3016	vegetations were observed on the ventricular and aortic side of the prosthesis	
casos_clinicos_cardiologia496	DISEASE	266	287	arterial hypertension	
casos_clinicos_cardiologia496	DISEASE	289	309	hypercholesterolemia	
casos_clinicos_cardiologia496	DISEASE	314	338	type 2 diabetes mellitus	
casos_clinicos_cardiologia496	DISEASE	538	560	LBBB of the His bundle	
casos_clinicos_cardiologia496	DISEASE	708	714	smoker	
casos_clinicos_cardiologia496	DISEASE	747	770	ischaemic heart disease	
casos_clinicos_cardiologia496	DISEASE	1024	1028	LBBB	
casos_clinicos_cardiologia496	DISEASE	1306	1319	heart failure	
casos_clinicos_cardiologia496	DISEASE	1516	1536	atheromatous lesions	
casos_clinicos_cardiologia496	DISEASE	3379	3402	ventricular dysfunction	
casos_clinicos_cardiologia496	DISEASE	3595	3618	coronary artery disease	
casos_clinicos_cardiologia496	DISEASE	3811	3820	ischaemia	
casos_clinicos_cardiologia496	DISEASE	4161	4178	exertional angina	
casos_clinicos_cardiologia496	DISEASE	4191	4214	Acute coronary syndrome	
casos_clinicos_cardiologia496	DISEASE	4234	4258	left bundle branch block	
casos_clinicos_cardiologia496	DISEASE	4260	4272	HYPERTENSION	
casos_clinicos_cardiologia496	DISEASE	4274	4287	Dyslipidaemia	
casos_clinicos_cardiologia496	DISEASE	4289	4313	Type 2 diabetes mellitus	
casos_clinicos_cardiologia267	DISEASE	46	69	ischaemic heart disease	
casos_clinicos_cardiologia267	DISEASE	74	93	atrial fibrillation	
casos_clinicos_cardiologia267	DISEASE	200	214	drug allergies	
casos_clinicos_cardiologia267	DISEASE	245	257	hypertension	
casos_clinicos_cardiologia267	DISEASE	259	272	dyslipidaemia	
casos_clinicos_cardiologia267	DISEASE	274	283	ex-smoker	
casos_clinicos_cardiologia267	DISEASE	330	337	Drinker	
casos_clinicos_cardiologia267	DISEASE	423	454	Chronic ischaemic heart disease	
casos_clinicos_cardiologia267	DISEASE	465	492	acute myocardial infarction	
casos_clinicos_cardiologia267	DISEASE	502	545	Diffuse multivessel coronary artery disease	
casos_clinicos_cardiologia267	DISEASE	576	629	atheromatous and calcified anterior descending artery	
casos_clinicos_cardiologia267	DISEASE	697	735	Circumflex artery with diffuse disease	
casos_clinicos_cardiologia267	DISEASE	779	833	Atheromatous right coronary artery with irregularities	
casos_clinicos_cardiologia267	DISEASE	904	946	Mild chronic obstructive pulmonary disease	
casos_clinicos_cardiologia267	DISEASE	1288	1305	exertional angina	
casos_clinicos_cardiologia267	DISEASE	1799	1812	heart failure	
casos_clinicos_cardiologia267	DISEASE	1844	1860	arrhythmic heart	
casos_clinicos_cardiologia267	DISEASE	1982	2002	deep vein thrombosis	
casos_clinicos_cardiologia267	DISEASE	2044	2063	atrial fibrillation	
casos_clinicos_cardiologia267	DISEASE	2685	2705	pericardial effusion	
casos_clinicos_cardiologia267	DISEASE	3320	3339	atrial fibrillation	
casos_clinicos_cardiologia267	DISEASE	3667	3730	ADA very calcified, of small calibre with diffuse atheromatosis	
casos_clinicos_cardiologia267	DISEASE	3862	3917	Dominant circumflex artery, of large calibre and course	
casos_clinicos_cardiologia267	DISEASE	3922	3961	presents significant eccentric stenosis	
casos_clinicos_cardiologia267	DISEASE	4157	4219	Hypodeveloped right coronary artery with diffuse atheromatosis	
